antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,segment,antecedents_str,consequents_str,rule
frozenset({'SaigonFlex UM-93'}),frozenset({'SaigonFlex UM-80'}),0.009771986970684038,0.08469055374592833,0.003257328990228013,0.33333333333333337,3.9358974358974366,1.0,0.002429734002482785,1.3729641693811074,0.7532894736842105,0.03571428571428572,0.2716488730723607,0.1858974358974359,Balanced,SaigonFlex UM-93,SaigonFlex UM-80,SaigonFlex UM-93 → SaigonFlex UM-80
frozenset({'HanoiStreet UM-03'}),frozenset({'HanoiStreet UM-10'}),0.029315960912052116,0.05863192182410423,0.006514657980456026,0.22222222222222224,3.790123456790124,1.0,0.004795806852062091,1.2103303862261516,0.7583892617449663,0.08000000000000002,0.17377931564782778,0.16666666666666669,Balanced,HanoiStreet UM-03,HanoiStreet UM-10,HanoiStreet UM-03 → HanoiStreet UM-10
frozenset({'DragonWear UM-19'}),frozenset({'SaigonFlex UM-92'}),0.009771986970684038,0.09446254071661238,0.003257328990228013,0.33333333333333337,3.5287356321839085,1.0,0.002334242273127567,1.3583061889250814,0.7236842105263159,0.03225806451612903,0.26378896882494013,0.18390804597701152,Balanced,DragonWear UM-19,SaigonFlex UM-92,DragonWear UM-19 → SaigonFlex UM-92
frozenset({'BambooCraft UM-19'}),frozenset({'SaigonFlex UM-43'}),0.006514657980456026,0.14332247557003258,0.003257328990228013,0.5,3.4886363636363633,1.0,0.0023236320809769864,1.7133550488599347,0.7180327868852459,0.022222222222222223,0.41634980988593157,0.26136363636363635,Balanced,BambooCraft UM-19,SaigonFlex UM-43,BambooCraft UM-19 → SaigonFlex UM-43
frozenset({'MekongFit UM-13'}),frozenset({'SaigonFlex UM-43'}),0.006514657980456026,0.14332247557003258,0.003257328990228013,0.5,3.4886363636363633,1.0,0.0023236320809769864,1.7133550488599347,0.7180327868852459,0.022222222222222223,0.41634980988593157,0.26136363636363635,Balanced,MekongFit UM-13,SaigonFlex UM-43,MekongFit UM-13 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-10'}),frozenset({'SaigonFlex UM-43'}),0.006514657980456026,0.14332247557003258,0.003257328990228013,0.5,3.4886363636363633,1.0,0.0023236320809769864,1.7133550488599347,0.7180327868852459,0.022222222222222223,0.41634980988593157,0.26136363636363635,Balanced,SaigonFlex UM-10,SaigonFlex UM-43,SaigonFlex UM-10 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-20'}),frozenset({'SaigonFlex UM-43'}),0.006514657980456026,0.14332247557003258,0.003257328990228013,0.5,3.4886363636363633,1.0,0.0023236320809769864,1.7133550488599347,0.7180327868852459,0.022222222222222223,0.41634980988593157,0.26136363636363635,Balanced,SaigonFlex UM-20,SaigonFlex UM-43,SaigonFlex UM-20 → SaigonFlex UM-43
"frozenset({'SaigonFlex UM-38', 'SaigonFlex UM-01'})",frozenset({'SaigonFlex UM-43'}),0.006514657980456026,0.14332247557003258,0.003257328990228013,0.5,3.4886363636363633,1.0,0.0023236320809769864,1.7133550488599347,0.7180327868852459,0.022222222222222223,0.41634980988593157,0.26136363636363635,Balanced,SaigonFlex UM-01 + SaigonFlex UM-38,SaigonFlex UM-43,SaigonFlex UM-01 + SaigonFlex UM-38 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-48'}),frozenset({'SaigonFlex UM-38'}),0.0749185667752443,0.08794788273615635,0.02280130293159609,0.3043478260869565,3.4605475040257647,1.0,0.016212373606086006,1.3110749185667752,0.7686116700201208,0.1627906976744186,0.2372670807453416,0.28180354267310787,Balanced,SaigonFlex UM-48,SaigonFlex UM-38,SaigonFlex UM-48 → SaigonFlex UM-38
frozenset({'SaigonFlex UM-38'}),frozenset({'SaigonFlex UM-48'}),0.08794788273615635,0.0749185667752443,0.02280130293159609,0.25925925925925924,3.4605475040257643,1.0,0.016212373606086006,1.2488599348534202,0.779591836734694,0.1627906976744186,0.1992696922274387,0.28180354267310787,Balanced,SaigonFlex UM-38,SaigonFlex UM-48,SaigonFlex UM-38 → SaigonFlex UM-48
frozenset({'SaigonFlex UM-27'}),frozenset({'HanoiStreet UM-10'}),0.016286644951140065,0.05863192182410423,0.003257328990228013,0.2,3.4111111111111114,1.0,0.002302411696675827,1.1767100977198697,0.718543046357616,0.045454545454545456,0.15017301038062286,0.1277777777777778,Balanced,SaigonFlex UM-27,HanoiStreet UM-10,SaigonFlex UM-27 → HanoiStreet UM-10
frozenset({'SaigonFlex UM-98'}),frozenset({'SaigonFlex UM-50'}),0.016286644951140065,0.05863192182410423,0.003257328990228013,0.2,3.4111111111111114,1.0,0.002302411696675827,1.1767100977198697,0.718543046357616,0.045454545454545456,0.15017301038062286,0.1277777777777778,Balanced,SaigonFlex UM-98,SaigonFlex UM-50,SaigonFlex UM-98 → SaigonFlex UM-50
frozenset({'SaigonFlex UM-72'}),frozenset({'SaigonFlex UM-96'}),0.04560260586319218,0.16938110749185667,0.026058631921824105,0.5714285714285715,3.373626373626374,1.0,0.018334412036201977,1.9381107491856682,0.7372013651877134,0.13793103448275865,0.48403361344537826,0.3626373626373627,Balanced,SaigonFlex UM-72,SaigonFlex UM-96,SaigonFlex UM-72 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-14'}),frozenset({'SaigonFlex UM-04'}),0.026058631921824105,0.0749185667752443,0.006514657980456026,0.25,3.3369565217391304,1.0,0.004562382624749334,1.2334419109663408,0.7190635451505016,0.06896551724137931,0.1892605633802817,0.16847826086956522,Balanced,SaigonFlex UM-14,SaigonFlex UM-04,SaigonFlex UM-14 → SaigonFlex UM-04
frozenset({'HanoiStreet UM-03'}),frozenset({'SaigonFlex UM-54'}),0.029315960912052116,0.0749185667752443,0.006514657980456026,0.22222222222222224,2.966183574879227,1.0,0.004318348205285998,1.1893904141461145,0.6828859060402684,0.06666666666666667,0.15923317683881066,0.15458937198067635,Balanced,HanoiStreet UM-03,SaigonFlex UM-54,HanoiStreet UM-03 → SaigonFlex UM-54
frozenset({'SaigonFlex UM-28'}),frozenset({'SaigonFlex UM-96'}),0.006514657980456026,0.16938110749185667,0.003257328990228013,0.5,2.951923076923077,1.0,0.002153869006567709,1.6612377850162867,0.6655737704918033,0.01886792452830189,0.39803921568627454,0.25961538461538464,Balanced,SaigonFlex UM-28,SaigonFlex UM-96,SaigonFlex UM-28 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-29'}),frozenset({'SaigonFlex UM-96'}),0.006514657980456026,0.16938110749185667,0.003257328990228013,0.5,2.951923076923077,1.0,0.002153869006567709,1.6612377850162867,0.6655737704918033,0.01886792452830189,0.39803921568627454,0.25961538461538464,Balanced,SaigonFlex UM-29,SaigonFlex UM-96,SaigonFlex UM-29 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-77'}),frozenset({'SaigonFlex UM-80'}),0.013029315960912053,0.08469055374592833,0.003257328990228013,0.25,2.951923076923077,1.0,0.002153869006567709,1.2204125950054288,0.66996699669967,0.034482758620689655,0.18060498220640572,0.14423076923076922,Balanced,SaigonFlex UM-77,SaigonFlex UM-80,SaigonFlex UM-77 → SaigonFlex UM-80
frozenset({'VietMotion UM-10'}),frozenset({'SaigonFlex UM-80'}),0.013029315960912053,0.08469055374592833,0.003257328990228013,0.25,2.951923076923077,1.0,0.002153869006567709,1.2204125950054288,0.66996699669967,0.034482758620689655,0.18060498220640572,0.14423076923076922,Balanced,VietMotion UM-10,SaigonFlex UM-80,VietMotion UM-10 → SaigonFlex UM-80
frozenset({'DragonWear UM-30'}),frozenset({'SaigonFlex UM-01'}),0.006514657980456026,0.1758957654723127,0.003257328990228013,0.5,2.8425925925925926,1.0,0.00211142823796539,1.6482084690553747,0.6524590163934427,0.018181818181818184,0.3932806324110672,0.25925925925925924,Balanced,DragonWear UM-30,SaigonFlex UM-01,DragonWear UM-30 → SaigonFlex UM-01
frozenset({'MekongFit UM-13'}),frozenset({'SaigonFlex UM-01'}),0.006514657980456026,0.1758957654723127,0.003257328990228013,0.5,2.8425925925925926,1.0,0.00211142823796539,1.6482084690553747,0.6524590163934427,0.018181818181818184,0.3932806324110672,0.25925925925925924,Balanced,MekongFit UM-13,SaigonFlex UM-01,MekongFit UM-13 → SaigonFlex UM-01
frozenset({'SaigonFlex UM-25'}),frozenset({'SaigonFlex UM-38'}),0.013029315960912053,0.08794788273615635,0.003257328990228013,0.25,2.8425925925925926,1.0,0.00211142823796539,1.2160694896851247,0.6567656765676568,0.03333333333333333,0.17767857142857146,0.14351851851851852,Balanced,SaigonFlex UM-25,SaigonFlex UM-38,SaigonFlex UM-25 → SaigonFlex UM-38
frozenset({'SaigonFlex UM-31'}),frozenset({'SaigonFlex UM-38'}),0.013029315960912053,0.08794788273615635,0.003257328990228013,0.25,2.8425925925925926,1.0,0.00211142823796539,1.2160694896851247,0.6567656765676568,0.03333333333333333,0.17767857142857146,0.14351851851851852,Balanced,SaigonFlex UM-31,SaigonFlex UM-38,SaigonFlex UM-31 → SaigonFlex UM-38
"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-01'})",frozenset({'SaigonFlex UM-38'}),0.013029315960912053,0.08794788273615635,0.003257328990228013,0.25,2.8425925925925926,1.0,0.00211142823796539,1.2160694896851247,0.6567656765676568,0.03333333333333333,0.17767857142857146,0.14351851851851852,Balanced,SaigonFlex UM-01 + SaigonFlex UM-43,SaigonFlex UM-38,SaigonFlex UM-01 + SaigonFlex UM-43 → SaigonFlex UM-38
frozenset({'SaigonFlex UM-98'}),frozenset({'SaigonFlex UM-04'}),0.016286644951140065,0.0749185667752443,0.003257328990228013,0.2,2.6695652173913045,1.0,0.002037156892911331,1.1563517915309445,0.6357615894039735,0.037037037037037035,0.13521126760563382,0.12173913043478261,Balanced,SaigonFlex UM-98,SaigonFlex UM-04,SaigonFlex UM-98 → SaigonFlex UM-04
frozenset({'SaigonFlex UM-98'}),frozenset({'SaigonFlex UM-48'}),0.016286644951140065,0.0749185667752443,0.003257328990228013,0.2,2.6695652173913045,1.0,0.002037156892911331,1.1563517915309445,0.6357615894039735,0.037037037037037035,0.13521126760563382,0.12173913043478261,Balanced,SaigonFlex UM-98,SaigonFlex UM-48,SaigonFlex UM-98 → SaigonFlex UM-48
frozenset({'SaigonFlex UM-31'}),frozenset({'SaigonFlex UM-92'}),0.013029315960912053,0.09446254071661238,0.003257328990228013,0.25,2.646551724137931,1.0,0.002026546700760751,1.2073832790445167,0.6303630363036303,0.03125,0.17176258992805757,0.14224137931034483,Balanced,SaigonFlex UM-31,SaigonFlex UM-92,SaigonFlex UM-31 → SaigonFlex UM-92
frozenset({'VietMotion UM-10'}),frozenset({'SaigonFlex UM-92'}),0.013029315960912053,0.09446254071661238,0.003257328990228013,0.25,2.646551724137931,1.0,0.002026546700760751,1.2073832790445167,0.6303630363036303,0.03125,0.17176258992805757,0.14224137931034483,Balanced,VietMotion UM-10,SaigonFlex UM-92,VietMotion UM-10 → SaigonFlex UM-92
frozenset({'SaigonFlex UM-50'}),frozenset({'SaigonFlex UM-80'}),0.05863192182410423,0.08469055374592833,0.013029315960912053,0.22222222222222224,2.6239316239316244,1.0,0.008063746034440685,1.176826430898092,0.6574394463667821,0.1,0.15025701858442073,0.18803418803418803,Balanced,SaigonFlex UM-50,SaigonFlex UM-80,SaigonFlex UM-50 → SaigonFlex UM-80
frozenset({'SaigonFlex UM-92'}),frozenset({'SaigonFlex UM-43'}),0.09446254071661238,0.14332247557003258,0.03257328990228013,0.3448275862068966,2.4059561128526648,1.0,0.019034684718140245,1.307560432024687,0.6453237410071943,0.15873015873015875,0.23521699226432416,0.28605015673981193,Balanced,SaigonFlex UM-92,SaigonFlex UM-43,SaigonFlex UM-92 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-43'}),frozenset({'SaigonFlex UM-92'}),0.14332247557003258,0.09446254071661238,0.03257328990228013,0.22727272727272727,2.4059561128526643,1.0,0.019034684718140245,1.1718720061314427,0.68212927756654,0.15873015873015875,0.14666448659254414,0.28605015673981193,Balanced,SaigonFlex UM-43,SaigonFlex UM-92,SaigonFlex UM-43 → SaigonFlex UM-92
frozenset({'SaigonFlex UM-05'}),frozenset({'SaigonFlex UM-80'}),0.016286644951140065,0.08469055374592833,0.003257328990228013,0.2,2.3615384615384616,1.0,0.001878004010652633,1.1441368078175895,0.5860927152317881,0.03333333333333334,0.12597864768683276,0.11923076923076924,Balanced,SaigonFlex UM-05,SaigonFlex UM-80,SaigonFlex UM-05 → SaigonFlex UM-80
frozenset({'BambooCraft UM-17'}),frozenset({'SaigonFlex UM-43'}),0.009771986970684038,0.14332247557003258,0.003257328990228013,0.33333333333333337,2.3257575757575757,1.0,0.0018567836263514734,1.285016286644951,0.5756578947368421,0.021739130434782608,0.22179974651457546,0.17803030303030304,Balanced,BambooCraft UM-17,SaigonFlex UM-43,BambooCraft UM-17 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-05'}),frozenset({'SaigonFlex UM-01'}),0.016286644951140065,0.1758957654723127,0.006514657980456026,0.4,2.274074074074074,1.0,0.003649906099799468,1.3735070575461457,0.5695364238410596,0.03508771929824562,0.2719367588932807,0.21851851851851853,Balanced,SaigonFlex UM-05,SaigonFlex UM-01,SaigonFlex UM-05 → SaigonFlex UM-01
frozenset({'SaigonFlex UM-27'}),frozenset({'SaigonFlex UM-01'}),0.016286644951140065,0.1758957654723127,0.006514657980456026,0.4,2.274074074074074,1.0,0.003649906099799468,1.3735070575461457,0.5695364238410596,0.03508771929824562,0.2719367588932807,0.21851851851851853,Balanced,SaigonFlex UM-27,SaigonFlex UM-01,SaigonFlex UM-27 → SaigonFlex UM-01
frozenset({'MekongFit UM-06'}),frozenset({'SaigonFlex UM-92'}),0.016286644951140065,0.09446254071661238,0.003257328990228013,0.2,2.117241379310345,1.0,0.0017188511283939354,1.1319218241042344,0.5364238410596027,0.030303030303030307,0.11654676258992808,0.11724137931034484,Balanced,MekongFit UM-06,SaigonFlex UM-92,MekongFit UM-06 → SaigonFlex UM-92
frozenset({'SaigonFlex UM-05'}),frozenset({'SaigonFlex UM-92'}),0.016286644951140065,0.09446254071661238,0.003257328990228013,0.2,2.117241379310345,1.0,0.0017188511283939354,1.1319218241042344,0.5364238410596027,0.030303030303030307,0.11654676258992808,0.11724137931034484,Balanced,SaigonFlex UM-05,SaigonFlex UM-92,SaigonFlex UM-05 → SaigonFlex UM-92
frozenset({'BambooCraft UM-17'}),frozenset({'SaigonFlex UM-96'}),0.009771986970684038,0.16938110749185667,0.003257328990228013,0.33333333333333337,1.9679487179487183,1.0,0.0016021390147375573,1.245928338762215,0.4967105263157896,0.01851851851851852,0.19738562091503273,0.1762820512820513,Balanced,BambooCraft UM-17,SaigonFlex UM-96,BambooCraft UM-17 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-93'}),frozenset({'SaigonFlex UM-01'}),0.009771986970684038,0.1758957654723127,0.003257328990228013,0.33333333333333337,1.895061728395062,1.0,0.0015384778618340782,1.236156351791531,0.47697368421052644,0.01785714285714286,0.1910408432147563,0.17592592592592596,Balanced,SaigonFlex UM-93,SaigonFlex UM-01,SaigonFlex UM-93 → SaigonFlex UM-01
frozenset({'MekongFit UM-14'}),frozenset({'SaigonFlex UM-43'}),0.013029315960912053,0.14332247557003258,0.003257328990228013,0.25,1.7443181818181817,1.0,0.00138993517172596,1.1422366992399564,0.4323432343234323,0.02127659574468085,0.12452471482889733,0.13636363636363635,Balanced,MekongFit UM-14,SaigonFlex UM-43,MekongFit UM-14 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-25'}),frozenset({'SaigonFlex UM-43'}),0.013029315960912053,0.14332247557003258,0.003257328990228013,0.25,1.7443181818181817,1.0,0.00138993517172596,1.1422366992399564,0.4323432343234323,0.02127659574468085,0.12452471482889733,0.13636363636363635,Balanced,SaigonFlex UM-25,SaigonFlex UM-43,SaigonFlex UM-25 → SaigonFlex UM-43
frozenset({'SaigonFlex UM-25'}),frozenset({'SaigonFlex UM-96'}),0.013029315960912053,0.16938110749185667,0.003257328990228013,0.25,1.4759615384615385,1.0,0.0010504090229074051,1.1074918566775245,0.3267326732673268,0.018181818181818184,0.09705882352941177,0.1346153846153846,Balanced,SaigonFlex UM-25,SaigonFlex UM-96,SaigonFlex UM-25 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-31'}),frozenset({'SaigonFlex UM-96'}),0.013029315960912053,0.16938110749185667,0.003257328990228013,0.25,1.4759615384615385,1.0,0.0010504090229074051,1.1074918566775245,0.3267326732673268,0.018181818181818184,0.09705882352941177,0.1346153846153846,Balanced,SaigonFlex UM-31,SaigonFlex UM-96,SaigonFlex UM-31 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-92'}),frozenset({'SaigonFlex UM-96'}),0.09446254071661238,0.16938110749185667,0.02280130293159609,0.24137931034482757,1.4250663129973475,1.0,0.006801133168521684,1.0949067219425526,0.32939362795477917,0.0945945945945946,0.08668018931710614,0.1879973474801061,Balanced,SaigonFlex UM-92,SaigonFlex UM-96,SaigonFlex UM-92 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-77'}),frozenset({'SaigonFlex UM-01'}),0.013029315960912053,0.1758957654723127,0.003257328990228013,0.25,1.4212962962962963,1.0,0.0009655274857027661,1.0988056460369164,0.3003300330033003,0.01754385964912281,0.0899209486166008,0.13425925925925927,Balanced,SaigonFlex UM-77,SaigonFlex UM-01,SaigonFlex UM-77 → SaigonFlex UM-01
frozenset({'UrbanVN UM-01'}),frozenset({'SaigonFlex UM-01'}),0.013029315960912053,0.1758957654723127,0.003257328990228013,0.25,1.4212962962962963,1.0,0.0009655274857027661,1.0988056460369164,0.3003300330033003,0.01754385964912281,0.0899209486166008,0.13425925925925927,Balanced,UrbanVN UM-01,SaigonFlex UM-01,UrbanVN UM-01 → SaigonFlex UM-01
frozenset({'VietMotion UM-10'}),frozenset({'SaigonFlex UM-01'}),0.013029315960912053,0.1758957654723127,0.003257328990228013,0.25,1.4212962962962963,1.0,0.0009655274857027661,1.0988056460369164,0.3003300330033003,0.01754385964912281,0.0899209486166008,0.13425925925925927,Balanced,VietMotion UM-10,SaigonFlex UM-01,VietMotion UM-10 → SaigonFlex UM-01
frozenset({'SaigonFlex UM-43'}),frozenset({'SaigonFlex UM-96'}),0.14332247557003258,0.16938110749185667,0.03257328990228013,0.22727272727272727,1.3417832167832169,1.0,0.008297170261753441,1.0749185667752443,0.29733840304182513,0.11627906976744186,0.06969696969696969,0.2097902097902098,Balanced,SaigonFlex UM-43,SaigonFlex UM-96,SaigonFlex UM-43 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-80'}),frozenset({'SaigonFlex UM-01'}),0.08469055374592833,0.1758957654723127,0.019543973941368076,0.23076923076923075,1.311965811965812,1.0,0.004647264161953973,1.0713355048859934,0.25978647686832745,0.08108108108108107,0.06658558832471874,0.17094017094017094,Balanced,SaigonFlex UM-80,SaigonFlex UM-01,SaigonFlex UM-80 → SaigonFlex UM-01
frozenset({'SaigonFlex UM-37'}),frozenset({'SaigonFlex UM-01'}),0.04560260586319218,0.1758957654723127,0.009771986970684038,0.21428571428571427,1.2182539682539681,1.0,0.0017506817048456736,1.0488599348534202,0.18771331058020468,0.046153846153846156,0.04658385093167701,0.1349206349206349,Balanced,SaigonFlex UM-37,SaigonFlex UM-01,SaigonFlex UM-37 → SaigonFlex UM-01
frozenset({'MekongFit UM-06'}),frozenset({'SaigonFlex UM-96'}),0.016286644951140065,0.16938110749185667,0.003257328990228013,0.2,1.1807692307692308,1.0,0.0004986790310772529,1.038273615635179,0.1556291390728477,0.01785714285714286,0.03686274509803924,0.10961538461538461,Balanced,MekongFit UM-06,SaigonFlex UM-96,MekongFit UM-06 → SaigonFlex UM-96
frozenset({'SaigonFlex UM-98'}),frozenset({'SaigonFlex UM-01'}),0.016286644951140065,0.1758957654723127,0.003257328990228013,0.2,1.137037037037037,1.0,0.00039257710957145463,1.030130293159609,0.12251655629139081,0.017241379310344827,0.02924901185770753,0.10925925925925926,Balanced,SaigonFlex UM-98,SaigonFlex UM-01,SaigonFlex UM-98 → SaigonFlex UM-01
"frozenset({'SaigonFlex UM-43', 'SaigonFlex UM-38'})",frozenset({'SaigonFlex UM-01'}),0.016286644951140065,0.1758957654723127,0.003257328990228013,0.2,1.137037037037037,1.0,0.00039257710957145463,1.030130293159609,0.12251655629139081,0.017241379310344827,0.02924901185770753,0.10925925925925926,Balanced,SaigonFlex UM-38 + SaigonFlex UM-43,SaigonFlex UM-01,SaigonFlex UM-38 + SaigonFlex UM-43 → SaigonFlex UM-01
frozenset({'SaigonCore UC-03'}),frozenset({'SaigonCore UC-06'}),0.001990049751243781,0.0029850746268656717,0.001990049751243781,1.0,335.0,1.0,0.001984109304225143,inf,0.9990029910269193,0.6666666666666666,1.0,0.8333333333333333,Everyday,SaigonCore UC-03,SaigonCore UC-06,SaigonCore UC-03 → SaigonCore UC-06
frozenset({'SaigonCore UC-06'}),frozenset({'SaigonCore UC-03'}),0.0029850746268656717,0.001990049751243781,0.001990049751243781,0.6666666666666666,335.0,1.0,0.001984109304225143,2.9940298507462684,1.0,0.6666666666666666,0.6660019940179461,0.8333333333333333,Everyday,SaigonCore UC-06,SaigonCore UC-03,SaigonCore UC-06 → SaigonCore UC-03
frozenset({'SaigonFlex UC-28'}),frozenset({'SaigonFlex UC-05'}),0.0029850746268656717,0.003980099502487562,0.001990049751243781,0.6666666666666666,167.5,1.0,0.0019781688572065048,2.988059701492537,0.9970059880239521,0.39999999999999997,0.6653346653346653,0.5833333333333333,Everyday,SaigonFlex UC-28,SaigonFlex UC-05,SaigonFlex UC-28 → SaigonFlex UC-05
frozenset({'SaigonFlex UC-05'}),frozenset({'SaigonFlex UC-28'}),0.003980099502487562,0.0029850746268656717,0.001990049751243781,0.5,167.5,1.0,0.0019781688572065048,1.9940298507462686,0.9980019980019981,0.39999999999999997,0.49850299401197606,0.5833333333333333,Everyday,SaigonFlex UC-05,SaigonFlex UC-28,SaigonFlex UC-05 → SaigonFlex UC-28
frozenset({'SaigonFlex UC-14'}),frozenset({'SaigonFlex UC-21'}),0.007960199004975124,0.010945273631840797,0.0029850746268656717,0.375,34.26136363636363,1.0,0.002897948070592312,1.5824875621890546,0.9786024740889335,0.1875,0.36808350100603626,0.32386363636363635,Everyday,SaigonFlex UC-14,SaigonFlex UC-21,SaigonFlex UC-14 → SaigonFlex UC-21
frozenset({'SaigonFlex UC-21'}),frozenset({'SaigonFlex UC-14'}),0.010945273631840797,0.007960199004975124,0.0029850746268656717,0.2727272727272727,34.26136363636363,1.0,0.002897948070592312,1.364054726368159,0.9815560026827632,0.1875,0.2668915838424364,0.32386363636363635,Everyday,SaigonFlex UC-21,SaigonFlex UC-14,SaigonFlex UC-21 → SaigonFlex UC-14
frozenset({'SaigonFlex UC-97'}),frozenset({'SaigonFlex UC-96'}),0.004975124378109453,0.012935323383084577,0.001990049751243781,0.39999999999999997,30.923076923076923,1.0,0.0019256949085418678,1.6451077943615255,0.9725,0.125,0.3921370967741935,0.27692307692307694,Everyday,SaigonFlex UC-97,SaigonFlex UC-96,SaigonFlex UC-97 → SaigonFlex UC-96
frozenset({'VietMotion UC-22'}),frozenset({'VietMotion UC-28'}),0.0029850746268656717,0.024875621890547265,0.001990049751243781,0.6666666666666666,26.799999999999997,1.0,0.001915794163510804,2.9253731343283578,0.965568862275449,0.07692307692307691,0.6581632653061225,0.3733333333333333,Everyday,VietMotion UC-22,VietMotion UC-28,VietMotion UC-22 → VietMotion UC-28
frozenset({'UrbanVN UC-17'}),frozenset({'UrbanVN UC-06'}),0.005970149253731343,0.013930348258706468,0.001990049751243781,0.3333333333333333,23.928571428571427,1.0,0.0019068834929828469,1.4791044776119402,0.9639639639639639,0.11111111111111109,0.32391523713420783,0.23809523809523808,Everyday,UrbanVN UC-17,UrbanVN UC-06,UrbanVN UC-17 → UrbanVN UC-06
frozenset({'SaigonFlex UC-14'}),frozenset({'SaigonFlex UC-50'}),0.007960199004975124,0.015920398009950248,0.0029850746268656717,0.375,23.5546875,1.0,0.002858345090468058,1.5745273631840795,0.9652290203945171,0.14285714285714288,0.36488877654196156,0.28125,Everyday,SaigonFlex UC-14,SaigonFlex UC-50,SaigonFlex UC-14 → SaigonFlex UC-50
frozenset({'SaigonFlex UC-71'}),frozenset({'SaigonFlex UC-36'}),0.006965174129353234,0.028855721393034824,0.001990049751243781,0.2857142857142857,9.901477832512315,1.0,0.00178906462711319,1.3596019900497511,0.9053106212424848,0.05882352941176471,0.2644906323185012,0.17733990147783252,Everyday,SaigonFlex UC-71,SaigonFlex UC-36,SaigonFlex UC-71 → SaigonFlex UC-36
frozenset({'SaigonFlex UC-38'}),frozenset({'SaigonFlex UC-41'}),0.007960199004975124,0.026865671641791045,0.001990049751243781,0.25,9.305555555555555,1.0,0.0017761936585728075,1.2975124378109453,0.8996990972918756,0.0606060606060606,0.22929447852760734,0.16203703703703703,Everyday,SaigonFlex UC-38,SaigonFlex UC-41,SaigonFlex UC-38 → SaigonFlex UC-41
frozenset({'UrbanVN UC-28'}),frozenset({'UrbanVN UC-25'}),0.004975124378109453,0.04378109452736319,0.001990049751243781,0.39999999999999997,9.136363636363635,1.0,0.0017722333605603821,1.5936981757877278,0.895,0.0425531914893617,0.372528616024974,0.22272727272727272,Everyday,UrbanVN UC-28,UrbanVN UC-25,UrbanVN UC-28 → UrbanVN UC-25
frozenset({'SaigonFlex UC-31'}),frozenset({'SaigonFlex UC-16'}),0.005970149253731343,0.03681592039800995,0.001990049751243781,0.3333333333333333,9.054054054054053,1.0,0.0017702532115541694,1.444776119402985,0.8948948948948949,0.048780487804878044,0.30785123966942146,0.19369369369369369,Everyday,SaigonFlex UC-31,SaigonFlex UC-16,SaigonFlex UC-31 → SaigonFlex UC-16
frozenset({'SaigonFlex UC-35'}),frozenset({'SaigonFlex UC-00'}),0.010945273631840797,0.03482587064676617,0.0029850746268656717,0.2727272727272727,7.831168831168831,1.0,0.0026038959431697235,1.3271144278606966,0.8819584171696847,0.06976744186046512,0.24648547328959697,0.17922077922077922,Everyday,SaigonFlex UC-35,SaigonFlex UC-00,SaigonFlex UC-35 → SaigonFlex UC-00
frozenset({'MekongFit UC-14'}),frozenset({'SaigonFlex UC-55'}),0.008955223880597015,0.029850746268656716,0.001990049751243781,0.22222222222222218,7.444444444444443,1.0,0.0017227296354050642,1.2473347547974414,0.8734939759036144,0.05405405405405406,0.19829059829059825,0.14444444444444443,Everyday,MekongFit UC-14,SaigonFlex UC-55,MekongFit UC-14 → SaigonFlex UC-55
frozenset({'UrbanVN UC-08'}),frozenset({'UrbanVN UC-25'}),0.01691542288557214,0.04378109452736319,0.003980099502487562,0.23529411764705882,5.374331550802139,1.0,0.0032395237741640057,1.2504401071565252,0.8279352226720649,0.07017543859649121,0.20028156944359432,0.16310160427807485,Everyday,UrbanVN UC-08,UrbanVN UC-25,UrbanVN UC-08 → UrbanVN UC-25
frozenset({'VietMotion UC-27'}),frozenset({'HanoiStreet UC-39'}),0.013930348258706468,0.050746268656716415,0.0029850746268656717,0.21428571428571427,4.222689075630252,1.0,0.0022781614316477313,1.2081411126187247,0.7739656912209889,0.048387096774193554,0.17228212039532792,0.13655462184873948,Everyday,VietMotion UC-27,HanoiStreet UC-39,VietMotion UC-27 → HanoiStreet UC-39
frozenset({'SaigonFlex UC-65'}),frozenset({'SaigonFlex UC-69'}),0.01890547263681592,0.09253731343283582,0.004975124378109453,0.26315789473684215,2.843803056027165,1.0,0.003225662731120517,1.2315565031982945,0.6608519269776877,0.04672897196261682,0.1880193905817175,0.1584606677985286,Everyday,SaigonFlex UC-65,SaigonFlex UC-69,SaigonFlex UC-65 → SaigonFlex UC-69
