support,itemsets,combo_size,segment,combo
0.001990049751243781,"frozenset({'SaigonFlex UC-01', 'SaigonFlex UC-55'})",2,Everyday,SaigonFlex UC-01 + SaigonFlex UC-55
0.001990049751243781,"frozenset({'SaigonFlex UC-05', 'SaigonFlex UC-28'})",2,Everyday,SaigonFlex UC-05 + SaigonFlex UC-28
0.001990049751243781,"frozenset({'SaigonFlex UC-16', 'SaigonFlex UC-06'})",2,Everyday,SaigonFlex UC-06 + SaigonFlex UC-16
0.001990049751243781,"frozenset({'SaigonFlex UC-36', 'SaigonFlex UC-07'})",2,Everyday,SaigonFlex UC-07 + SaigonFlex UC-36
0.001990049751243781,"frozenset({'SaigonFlex UC-09', 'SaigonFlex UC-13'})",2,Everyday,SaigonFlex UC-09 + SaigonFlex UC-13
0.001990049751243781,"frozenset({'SaigonFlex UC-09', 'SaigonFlex UC-25'})",2,Everyday,SaigonFlex UC-09 + SaigonFlex UC-25
0.001990049751243781,"frozenset({'SaigonFlex UC-09', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-09 + SaigonFlex UC-69
0.001990049751243781,"frozenset({'SaigonFlex UC-25', 'SaigonFlex UC-12'})",2,Everyday,SaigonFlex UC-12 + SaigonFlex UC-25
0.001990049751243781,"frozenset({'SaigonFlex UC-45', 'SaigonFlex UC-13'})",2,Everyday,SaigonFlex UC-13 + SaigonFlex UC-45
0.001990049751243781,"frozenset({'SaigonFlex UC-54', 'SaigonFlex UC-13'})",2,Everyday,SaigonFlex UC-13 + SaigonFlex UC-54
0.001990049751243781,"frozenset({'SaigonFlex UC-37', 'SaigonFlex UC-15'})",2,Everyday,SaigonFlex UC-15 + SaigonFlex UC-37
0.001990049751243781,"frozenset({'SaigonFlex UC-39', 'SaigonFlex UC-15'})",2,Everyday,SaigonFlex UC-15 + SaigonFlex UC-39
0.001990049751243781,"frozenset({'SaigonFlex UC-15', 'SaigonFlex UC-80'})",2,Everyday,SaigonFlex UC-15 + SaigonFlex UC-80
0.001990049751243781,"frozenset({'SaigonFlex UC-16', 'SaigonFlex UC-31'})",2,Everyday,SaigonFlex UC-16 + SaigonFlex UC-31
0.001990049751243781,"frozenset({'SaigonFlex UC-16', 'SaigonFlex UC-36'})",2,Everyday,SaigonFlex UC-16 + SaigonFlex UC-36
0.001990049751243781,"frozenset({'SaigonFlex UC-16', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-16 + SaigonFlex UC-69
0.001990049751243781,"frozenset({'SaigonFlex UC-16', 'UrbanVN UC-25'})",2,Everyday,SaigonFlex UC-16 + UrbanVN UC-25
0.001990049751243781,"frozenset({'SaigonFlex UC-21', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-21 + SaigonFlex UC-69
0.001990049751243781,"frozenset({'SaigonFlex UC-22', 'SaigonFlex UC-25'})",2,Everyday,SaigonFlex UC-22 + SaigonFlex UC-25
0.001990049751243781,"frozenset({'SaigonFlex UC-22', 'SaigonFlex UC-56'})",2,Everyday,SaigonFlex UC-22 + SaigonFlex UC-56
0.001990049751243781,"frozenset({'UrbanVN UC-25', 'SaigonFlex UC-22'})",2,Everyday,SaigonFlex UC-22 + UrbanVN UC-25
0.001990049751243781,"frozenset({'SaigonFlex UC-46', 'SaigonFlex UC-24'})",2,Everyday,SaigonFlex UC-24 + SaigonFlex UC-46
0.001990049751243781,"frozenset({'SaigonFlex UC-24', 'SaigonFlex UC-74'})",2,Everyday,SaigonFlex UC-24 + SaigonFlex UC-74
0.001990049751243781,"frozenset({'SaigonFlex UC-25', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-25 + SaigonFlex UC-69
0.001990049751243781,"frozenset({'SaigonFlex UC-36', 'SaigonFlex UC-56'})",2,Everyday,SaigonFlex UC-36 + SaigonFlex UC-56
0.001990049751243781,"frozenset({'SaigonFlex UC-36', 'SaigonFlex UC-71'})",2,Everyday,SaigonFlex UC-36 + SaigonFlex UC-71
0.001990049751243781,"frozenset({'SaigonFlex UC-74', 'SaigonFlex UC-36'})",2,Everyday,SaigonFlex UC-36 + SaigonFlex UC-74
0.001990049751243781,"frozenset({'SaigonFlex UC-38', 'SaigonFlex UC-41'})",2,Everyday,SaigonFlex UC-38 + SaigonFlex UC-41
0.001990049751243781,"frozenset({'SaigonFlex UC-39', 'SaigonFlex UC-54'})",2,Everyday,SaigonFlex UC-39 + SaigonFlex UC-54
0.001990049751243781,"frozenset({'SaigonFlex UC-39', 'SaigonFlex UC-70'})",2,Everyday,SaigonFlex UC-39 + SaigonFlex UC-70
0.001990049751243781,"frozenset({'VietMotion UC-36', 'SaigonFlex UC-39'})",2,Everyday,SaigonFlex UC-39 + VietMotion UC-36
0.001990049751243781,"frozenset({'SaigonFlex UC-74', 'SaigonFlex UC-41'})",2,Everyday,SaigonFlex UC-41 + SaigonFlex UC-74
0.001990049751243781,"frozenset({'SaigonFlex UC-55', 'SaigonFlex UC-43'})",2,Everyday,SaigonFlex UC-43 + SaigonFlex UC-55
0.001990049751243781,"frozenset({'VietMotion UC-36', 'SaigonFlex UC-46'})",2,Everyday,SaigonFlex UC-46 + VietMotion UC-36
0.001990049751243781,"frozenset({'SaigonFlex UC-64', 'SaigonFlex UC-51'})",2,Everyday,SaigonFlex UC-51 + SaigonFlex UC-64
0.001990049751243781,"frozenset({'SaigonFlex UC-87', 'SaigonFlex UC-54'})",2,Everyday,SaigonFlex UC-54 + SaigonFlex UC-87
0.001990049751243781,"frozenset({'SaigonFlex UC-55', 'SaigonFlex UC-70'})",2,Everyday,SaigonFlex UC-55 + SaigonFlex UC-70
0.001990049751243781,"frozenset({'SaigonFlex UC-69', 'SaigonFlex UC-56'})",2,Everyday,SaigonFlex UC-56 + SaigonFlex UC-69
0.001990049751243781,"frozenset({'SaigonFlex UC-61', 'SaigonFlex UC-74'})",2,Everyday,SaigonFlex UC-61 + SaigonFlex UC-74
0.001990049751243781,"frozenset({'SaigonFlex UC-87', 'SaigonFlex UC-65'})",2,Everyday,SaigonFlex UC-65 + SaigonFlex UC-87
0.001990049751243781,"frozenset({'SaigonFlex UC-70', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-69 + SaigonFlex UC-70
0.001990049751243781,"frozenset({'UrbanVN UC-19', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-69 + UrbanVN UC-19
0.001990049751243781,"frozenset({'VietMotion UC-02', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-69 + VietMotion UC-02
0.001990049751243781,"frozenset({'VietMotion UC-07', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-69 + VietMotion UC-07
0.001990049751243781,"frozenset({'VietMotion UC-35', 'SaigonFlex UC-69'})",2,Everyday,SaigonFlex UC-69 + VietMotion UC-35
0.001990049751243781,"frozenset({'SaigonFlex UC-96', 'SaigonFlex UC-97'})",2,Everyday,SaigonFlex UC-96 + SaigonFlex UC-97
0.001990049751243781,"frozenset({'SaigonFlex UC-96', 'UrbanVN UC-06'})",2,Everyday,SaigonFlex UC-96 + UrbanVN UC-06
0.001990049751243781,"frozenset({'UrbanVN UC-26', 'UrbanVN UC-02'})",2,Everyday,UrbanVN UC-02 + UrbanVN UC-26
0.001990049751243781,"frozenset({'UrbanVN UC-17', 'UrbanVN UC-06'})",2,Everyday,UrbanVN UC-06 + UrbanVN UC-17
0.001990049751243781,"frozenset({'UrbanVN UC-08', 'UrbanVN UC-21'})",2,Everyday,UrbanVN UC-08 + UrbanVN UC-21
0.001990049751243781,"frozenset({'UrbanVN UC-19', 'VietMotion UC-28'})",2,Everyday,UrbanVN UC-19 + VietMotion UC-28
0.001990049751243781,"frozenset({'UrbanVN UC-25', 'UrbanVN UC-26'})",2,Everyday,UrbanVN UC-25 + UrbanVN UC-26
0.001990049751243781,"frozenset({'UrbanVN UC-28', 'UrbanVN UC-25'})",2,Everyday,UrbanVN UC-25 + UrbanVN UC-28
0.001990049751243781,"frozenset({'VietMotion UC-01', 'VietMotion UC-07'})",2,Everyday,VietMotion UC-01 + VietMotion UC-07
0.001990049751243781,"frozenset({'VietMotion UC-28', 'VietMotion UC-01'})",2,Everyday,VietMotion UC-01 + VietMotion UC-28
0.001990049751243781,"frozenset({'VietMotion UC-07', 'VietMotion UC-33'})",2,Everyday,VietMotion UC-07 + VietMotion UC-33
0.001990049751243781,"frozenset({'VietMotion UC-36', 'VietMotion UC-07'})",2,Everyday,VietMotion UC-07 + VietMotion UC-36
0.001990049751243781,"frozenset({'VietMotion UC-28', 'VietMotion UC-22'})",2,Everyday,VietMotion UC-22 + VietMotion UC-28
0.001990049751243781,"frozenset({'VietMotion UC-32', 'VietMotion UC-27'})",2,Everyday,VietMotion UC-27 + VietMotion UC-32
0.001990049751243781,"frozenset({'VietMotion UC-36', 'VietMotion UC-28'})",2,Everyday,VietMotion UC-28 + VietMotion UC-36
0.001990049751243781,"frozenset({'VietMotion UC-35', 'VietMotion UC-32'})",2,Everyday,VietMotion UC-32 + VietMotion UC-35
0.001990049751243781,"frozenset({'VietMotion UC-36', 'VietMotion UC-33'})",2,Everyday,VietMotion UC-33 + VietMotion UC-36
0.002369668246445498,"frozenset({'HanoiStreet UE-39', 'UrbanVN UE-24', 'HanoiStreet UE-36'})",3,Performance,HanoiStreet UE-36 + HanoiStreet UE-39 + UrbanVN UE-24
0.002369668246445498,"frozenset({'MekongFit UE-17', 'MekongFit UE-02', 'MekongFit UE-10'})",3,Performance,MekongFit UE-02 + MekongFit UE-10 + MekongFit UE-17
0.002369668246445498,"frozenset({'MekongFit UE-16', 'MekongFit UE-19', 'VietMotion UE-06'})",3,Performance,MekongFit UE-16 + MekongFit UE-19 + VietMotion UE-06
0.04265402843601896,"frozenset({'UrbanVN UE-24', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + UrbanVN UE-24
0.037914691943127965,"frozenset({'UrbanVN UE-14', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + UrbanVN UE-14
0.03317535545023697,"frozenset({'VietMotion UE-06', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + VietMotion UE-06
0.02132701421800948,"frozenset({'UrbanVN UE-15', 'UrbanVN UE-14'})",2,Performance,UrbanVN UE-14 + UrbanVN UE-15
0.018957345971563982,"frozenset({'UrbanVN UE-05', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-05
0.018957345971563982,"frozenset({'VietMotion UE-05', 'VietMotion UE-06'})",2,Performance,VietMotion UE-05 + VietMotion UE-06
0.014218009478672985,"frozenset({'MekongFit UE-18', 'VietMotion UE-05'})",2,Performance,MekongFit UE-18 + VietMotion UE-05
0.011848341232227487,"frozenset({'UrbanVN UE-15', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + UrbanVN UE-15
0.011848341232227487,"frozenset({'UrbanVN UE-24', 'UrbanVN UE-14'})",2,Performance,UrbanVN UE-14 + UrbanVN UE-24
0.011848341232227487,"frozenset({'UrbanVN UE-24', 'UrbanVN UE-15'})",2,Performance,UrbanVN UE-15 + UrbanVN UE-24
0.011848341232227487,"frozenset({'VietMotion UE-08', 'VietMotion UE-17'})",2,Performance,VietMotion UE-08 + VietMotion UE-17
0.009478672985781991,"frozenset({'HanoiStreet UE-36', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + HanoiStreet UE-36
0.009478672985781991,"frozenset({'UrbanVN UE-15', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-15
0.009478672985781991,"frozenset({'VietMotion UE-05', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + VietMotion UE-05
0.009478672985781991,"frozenset({'VietMotion UE-06', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + VietMotion UE-06
0.009478672985781991,"frozenset({'MekongFit UE-07', 'MekongFit UE-11'})",2,Performance,MekongFit UE-07 + MekongFit UE-11
0.009478672985781991,"frozenset({'MekongFit UE-22', 'VietMotion UE-06'})",2,Performance,MekongFit UE-22 + VietMotion UE-06
0.009478672985781991,"frozenset({'UrbanVN UE-18', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + UrbanVN UE-18
0.009478672985781991,"frozenset({'VietMotion UE-05', 'UrbanVN UE-14'})",2,Performance,UrbanVN UE-14 + VietMotion UE-05
0.0071090047393364926,"frozenset({'HanoiStreet UE-15', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-15 + HanoiStreet UE-36
0.0071090047393364926,"frozenset({'UrbanVN UE-05', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + UrbanVN UE-05
0.0071090047393364926,"frozenset({'HanoiStreet UE-19', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-19 + HanoiStreet UE-36
0.0071090047393364926,"frozenset({'UrbanVN UE-24', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-24
0.0071090047393364926,"frozenset({'MekongFit UE-11', 'UrbanVN UE-05'})",2,Performance,MekongFit UE-11 + UrbanVN UE-05
0.0071090047393364926,"frozenset({'MekongFit UE-18', 'UrbanVN UE-14'})",2,Performance,MekongFit UE-18 + UrbanVN UE-14
0.0071090047393364926,"frozenset({'MekongFit UE-18', 'VietMotion UE-06'})",2,Performance,MekongFit UE-18 + VietMotion UE-06
0.0071090047393364926,"frozenset({'MekongFit UE-27', 'UrbanVN UE-14'})",2,Performance,MekongFit UE-27 + UrbanVN UE-14
0.0071090047393364926,"frozenset({'VietMotion UE-05', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + VietMotion UE-05
0.0071090047393364926,"frozenset({'UrbanVN UE-13', 'UrbanVN UE-14'})",2,Performance,UrbanVN UE-13 + UrbanVN UE-14
0.0071090047393364926,"frozenset({'UrbanVN UE-13', 'UrbanVN UE-16'})",2,Performance,UrbanVN UE-13 + UrbanVN UE-16
0.0071090047393364926,"frozenset({'VietMotion UE-19', 'VietMotion UE-06'})",2,Performance,VietMotion UE-06 + VietMotion UE-19
0.0071090047393364926,"frozenset({'VietMotion UE-26', 'VietMotion UE-06'})",2,Performance,VietMotion UE-06 + VietMotion UE-26
0.004739336492890996,"frozenset({'HanoiStreet UE-04', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-04 + HanoiStreet UE-36
0.004739336492890996,"frozenset({'MekongFit UE-01', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + MekongFit UE-01
0.004739336492890996,"frozenset({'UrbanVN UE-14', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + UrbanVN UE-14
0.004739336492890996,"frozenset({'UrbanVN UE-15', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + UrbanVN UE-15
0.004739336492890996,"frozenset({'VietMotion UE-05', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + VietMotion UE-05
0.004739336492890996,"frozenset({'VietMotion UE-06', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + VietMotion UE-06
0.004739336492890996,"frozenset({'VietMotion UE-17', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + VietMotion UE-17
0.004739336492890996,"frozenset({'VietMotion UE-05', 'HanoiStreet UE-19'})",2,Performance,HanoiStreet UE-19 + VietMotion UE-05
0.004739336492890996,"frozenset({'MekongFit UE-18', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + MekongFit UE-18
0.004739336492890996,"frozenset({'UrbanVN UE-14', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-14
0.004739336492890996,"frozenset({'MekongFit UE-01', 'UrbanVN UE-05'})",2,Performance,MekongFit UE-01 + UrbanVN UE-05
0.004739336492890996,"frozenset({'MekongFit UE-07', 'UrbanVN UE-05'})",2,Performance,MekongFit UE-07 + UrbanVN UE-05
0.004739336492890996,"frozenset({'MekongFit UE-18', 'MekongFit UE-08'})",2,Performance,MekongFit UE-08 + MekongFit UE-18
0.004739336492890996,"frozenset({'MekongFit UE-08', 'UrbanVN UE-05'})",2,Performance,MekongFit UE-08 + UrbanVN UE-05
0.004739336492890996,"frozenset({'MekongFit UE-08', 'VietMotion UE-05'})",2,Performance,MekongFit UE-08 + VietMotion UE-05
0.004739336492890996,"frozenset({'MekongFit UE-08', 'VietMotion UE-06'})",2,Performance,MekongFit UE-08 + VietMotion UE-06
0.004739336492890996,"frozenset({'MekongFit UE-22', 'MekongFit UE-09'})",2,Performance,MekongFit UE-09 + MekongFit UE-22
0.004739336492890996,"frozenset({'MekongFit UE-14', 'UrbanVN UE-16'})",2,Performance,MekongFit UE-14 + UrbanVN UE-16
0.004739336492890996,"frozenset({'MekongFit UE-18', 'MekongFit UE-23'})",2,Performance,MekongFit UE-18 + MekongFit UE-23
0.004739336492890996,"frozenset({'MekongFit UE-27', 'MekongFit UE-18'})",2,Performance,MekongFit UE-18 + MekongFit UE-27
0.004739336492890996,"frozenset({'MekongFit UE-18', 'UrbanVN UE-05'})",2,Performance,MekongFit UE-18 + UrbanVN UE-05
0.004739336492890996,"frozenset({'MekongFit UE-18', 'UrbanVN UE-15'})",2,Performance,MekongFit UE-18 + UrbanVN UE-15
0.004739336492890996,"frozenset({'UrbanVN UE-24', 'MekongFit UE-23'})",2,Performance,MekongFit UE-23 + UrbanVN UE-24
0.004739336492890996,"frozenset({'MekongFit UE-23', 'VietMotion UE-06'})",2,Performance,MekongFit UE-23 + VietMotion UE-06
0.004739336492890996,"frozenset({'MekongFit UE-27', 'VietMotion UE-06'})",2,Performance,MekongFit UE-27 + VietMotion UE-06
0.004739336492890996,"frozenset({'SaigonFlex UE-21', 'VietMotion UE-06'})",2,Performance,SaigonFlex UE-21 + VietMotion UE-06
0.004739336492890996,"frozenset({'UrbanVN UE-21', 'UrbanVN UE-05'})",2,Performance,UrbanVN UE-05 + UrbanVN UE-21
0.004739336492890996,"frozenset({'UrbanVN UE-13', 'UrbanVN UE-09'})",2,Performance,UrbanVN UE-09 + UrbanVN UE-13
0.004739336492890996,"frozenset({'UrbanVN UE-14', 'VietMotion UE-06'})",2,Performance,UrbanVN UE-14 + VietMotion UE-06
0.004739336492890996,"frozenset({'UrbanVN UE-15', 'UrbanVN UE-18'})",2,Performance,UrbanVN UE-15 + UrbanVN UE-18
0.004739336492890996,"frozenset({'UrbanVN UE-15', 'VietMotion UE-05'})",2,Performance,UrbanVN UE-15 + VietMotion UE-05
0.004739336492890996,"frozenset({'VietMotion UE-26', 'UrbanVN UE-15'})",2,Performance,UrbanVN UE-15 + VietMotion UE-26
0.004739336492890996,"frozenset({'UrbanVN UE-18', 'VietMotion UE-06'})",2,Performance,UrbanVN UE-18 + VietMotion UE-06
0.004739336492890996,"frozenset({'UrbanVN UE-24', 'VietMotion UE-06'})",2,Performance,UrbanVN UE-24 + VietMotion UE-06
0.004739336492890996,"frozenset({'VietMotion UE-08', 'VietMotion UE-05'})",2,Performance,VietMotion UE-05 + VietMotion UE-08
0.004739336492890996,"frozenset({'VietMotion UE-15', 'VietMotion UE-05'})",2,Performance,VietMotion UE-05 + VietMotion UE-15
0.004739336492890996,"frozenset({'VietMotion UE-08', 'VietMotion UE-06'})",2,Performance,VietMotion UE-06 + VietMotion UE-08
0.002369668246445498,"frozenset({'DragonWear UE-05', 'UrbanVN UE-05'})",2,Performance,DragonWear UE-05 + UrbanVN UE-05
0.002369668246445498,"frozenset({'LotusWear UE-63', 'DragonWear UE-11'})",2,Performance,DragonWear UE-11 + LotusWear UE-63
0.002369668246445498,"frozenset({'HanoiStreet UE-04', 'UrbanVN UE-06'})",2,Performance,HanoiStreet UE-04 + UrbanVN UE-06
0.002369668246445498,"frozenset({'MekongFit UE-27', 'HanoiStreet UE-14'})",2,Performance,HanoiStreet UE-14 + MekongFit UE-27
0.002369668246445498,"frozenset({'SaigonFlex UE-22', 'HanoiStreet UE-14'})",2,Performance,HanoiStreet UE-14 + SaigonFlex UE-22
0.002369668246445498,"frozenset({'HanoiStreet UE-15', 'MekongFit UE-18'})",2,Performance,HanoiStreet UE-15 + MekongFit UE-18
0.002369668246445498,"frozenset({'HanoiStreet UE-15', 'VietMotion UE-05'})",2,Performance,HanoiStreet UE-15 + VietMotion UE-05
0.002369668246445498,"frozenset({'HanoiStreet UE-15', 'VietMotion UE-06'})",2,Performance,HanoiStreet UE-15 + VietMotion UE-06
0.002369668246445498,"frozenset({'HanoiStreet UE-22', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + HanoiStreet UE-22
0.002369668246445498,"frozenset({'HanoiStreet UE-35', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + HanoiStreet UE-35
0.002369668246445498,"frozenset({'MekongFit UE-07', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + MekongFit UE-07
0.002369668246445498,"frozenset({'MekongFit UE-11', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + MekongFit UE-11
0.002369668246445498,"frozenset({'MekongFit UE-14', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + MekongFit UE-14
0.002369668246445498,"frozenset({'MekongFit UE-23', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + MekongFit UE-23
0.002369668246445498,"frozenset({'MekongFit UE-27', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + MekongFit UE-27
0.002369668246445498,"frozenset({'PhoenixWear UE-03', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + PhoenixWear UE-03
0.002369668246445498,"frozenset({'PhoenixWear UE-22', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + PhoenixWear UE-22
0.002369668246445498,"frozenset({'SaigonFlex UE-19', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + SaigonFlex UE-19
0.002369668246445498,"frozenset({'SaigonFlex UE-22', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + SaigonFlex UE-22
0.002369668246445498,"frozenset({'UrbanVN UE-13', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + UrbanVN UE-13
0.002369668246445498,"frozenset({'UrbanVN UE-24', 'HanoiStreet UE-16'})",2,Performance,HanoiStreet UE-16 + UrbanVN UE-24
0.002369668246445498,"frozenset({'HanoiStreet UE-17', 'UrbanVN UE-15'})",2,Performance,HanoiStreet UE-17 + UrbanVN UE-15
0.002369668246445498,"frozenset({'HanoiStreet UE-18', 'VietMotion UE-05'})",2,Performance,HanoiStreet UE-18 + VietMotion UE-05
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'HanoiStreet UE-19'})",2,Performance,HanoiStreet UE-19 + HanoiStreet UE-24
0.002369668246445498,"frozenset({'HanoiStreet UE-19', 'HanoiStreet UE-30'})",2,Performance,HanoiStreet UE-19 + HanoiStreet UE-30
0.002369668246445498,"frozenset({'MekongFit UE-18', 'HanoiStreet UE-19'})",2,Performance,HanoiStreet UE-19 + MekongFit UE-18
0.002369668246445498,"frozenset({'HanoiStreet UE-19', 'SaigonCore UE-03'})",2,Performance,HanoiStreet UE-19 + SaigonCore UE-03
0.002369668246445498,"frozenset({'HanoiStreet UE-19', 'UrbanVN UE-05'})",2,Performance,HanoiStreet UE-19 + UrbanVN UE-05
0.002369668246445498,"frozenset({'HanoiStreet UE-19', 'UrbanVN UE-06'})",2,Performance,HanoiStreet UE-19 + UrbanVN UE-06
0.002369668246445498,"frozenset({'UrbanVN UE-10', 'HanoiStreet UE-19'})",2,Performance,HanoiStreet UE-19 + UrbanVN UE-10
0.002369668246445498,"frozenset({'UrbanVN UE-15', 'HanoiStreet UE-19'})",2,Performance,HanoiStreet UE-19 + UrbanVN UE-15
0.002369668246445498,"frozenset({'HanoiStreet UE-19', 'UrbanVN UE-18'})",2,Performance,HanoiStreet UE-19 + UrbanVN UE-18
0.002369668246445498,"frozenset({'UrbanVN UE-24', 'HanoiStreet UE-19'})",2,Performance,HanoiStreet UE-19 + UrbanVN UE-24
0.002369668246445498,"frozenset({'HanoiStreet UE-19', 'VietMotion UE-06'})",2,Performance,HanoiStreet UE-19 + VietMotion UE-06
0.002369668246445498,"frozenset({'HanoiStreet UE-22', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-22 + HanoiStreet UE-36
0.002369668246445498,"frozenset({'HanoiStreet UE-23', 'UrbanVN UE-15'})",2,Performance,HanoiStreet UE-23 + UrbanVN UE-15
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-24 + HanoiStreet UE-36
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'LotusWear UE-26'})",2,Performance,HanoiStreet UE-24 + LotusWear UE-26
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'LotusWear UE-42'})",2,Performance,HanoiStreet UE-24 + LotusWear UE-42
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'MekongFit UE-18'})",2,Performance,HanoiStreet UE-24 + MekongFit UE-18
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'SaigonCore UE-21'})",2,Performance,HanoiStreet UE-24 + SaigonCore UE-21
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'UrbanVN UE-05'})",2,Performance,HanoiStreet UE-24 + UrbanVN UE-05
0.002369668246445498,"frozenset({'HanoiStreet UE-24', 'VietMotion UE-06'})",2,Performance,HanoiStreet UE-24 + VietMotion UE-06
0.002369668246445498,"frozenset({'HanoiStreet UE-39', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + HanoiStreet UE-39
0.002369668246445498,"frozenset({'LotusWear UE-32', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + LotusWear UE-32
0.002369668246445498,"frozenset({'LotusWear UE-63', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + LotusWear UE-63
0.002369668246445498,"frozenset({'MekongFit UE-04', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + MekongFit UE-04
0.002369668246445498,"frozenset({'MekongFit UE-07', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + MekongFit UE-07
0.002369668246445498,"frozenset({'MekongFit UE-08', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + MekongFit UE-08
0.002369668246445498,"frozenset({'MekongFit UE-23', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + MekongFit UE-23
0.002369668246445498,"frozenset({'MekongFit UE-27', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + MekongFit UE-27
0.002369668246445498,"frozenset({'SaigonCore UE-16', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + SaigonCore UE-16
0.002369668246445498,"frozenset({'SaigonFlex UE-22', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + SaigonFlex UE-22
0.002369668246445498,"frozenset({'UrbanVN UE-13', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-13
0.002369668246445498,"frozenset({'UrbanVN UE-16', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-16
0.002369668246445498,"frozenset({'UrbanVN UE-18', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + UrbanVN UE-18
0.002369668246445498,"frozenset({'VietMotion UE-01', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + VietMotion UE-01
0.002369668246445498,"frozenset({'VietMotion UE-19', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + VietMotion UE-19
0.002369668246445498,"frozenset({'VietMotion UE-24', 'HanoiStreet UE-36'})",2,Performance,HanoiStreet UE-36 + VietMotion UE-24
